Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - shippingPriceSale = SHIPPING_PRICE,Chrome 69.0.3497.100,,2018-09-29 11:25:15,2018-09-29 11:25:15,0.013s,PASSED
"Statement - totalSale = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotalSale + shippingPriceSale))",Chrome 69.0.3497.100,,2018-09-29 11:25:15,2018-09-29 11:25:15,0.015s,PASSED
Statement - schedulTimeout = 300,Chrome 69.0.3497.100,,2018-09-29 11:25:15,2018-09-29 11:25:16,0.137s,PASSED
"Statement - limitStockSchedule = ""yes""",Chrome 69.0.3497.100,,2018-09-29 11:25:16,2018-09-29 11:25:16,0.032s,PASSED
Statement - variation = new org.json.JSONArray(),Chrome 69.0.3497.100,,2018-09-29 11:25:16,2018-09-29 11:25:16,0.029s,PASSED
Statement - scheduleDelay = 3,Chrome 69.0.3497.100,,2018-09-29 11:25:16,2018-09-29 11:25:16,0.015s,PASSED
Statement - scheduleDuration = 3,Chrome 69.0.3497.100,,2018-09-29 11:25:16,2018-09-29 11:25:16,0.002s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 69.0.3497.100,,2018-09-29 11:25:16,2018-09-29 11:25:16,0.015s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login as Admin,2018-09-29 11:25:16,2018-09-29 11:25:30,14.397s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:25:30,2018-09-29 11:25:37,6.736s,PASSED
beautytap.AdminAction.selectAdminMenu,Chrome 69.0.3497.100,,2018-09-29 11:25:37,2018-09-29 11:25:44,7.453s,PASSED
"Statement - datetime = CustomKeywords.beautytap.ShopAction.generateScheduleDateTime(TIMEZONE, scheduleDelay, scheduleDuration)",Chrome 69.0.3497.100,,2018-09-29 11:25:44,2018-09-29 11:25:44,0.040s,PASSED
"Statement - startDate = datetime.get(""startdate"")",Chrome 69.0.3497.100,,2018-09-29 11:25:44,2018-09-29 11:25:44,0.016s,PASSED
"Statement - endDate = datetime.get(""enddate"")",Chrome 69.0.3497.100,,2018-09-29 11:25:44,2018-09-29 11:25:44,0.014s,PASSED
beautytap.AdminAction.scheduleSaleProduct,Chrome 69.0.3497.100,,2018-09-29 11:25:44,2018-09-29 11:26:35,51.005s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-29 11:26:35,2018-09-29 11:26:36,0.863s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP1: Verify before schedule, regular price display on Search result",2018-09-29 11:26:36,2018-09-29 11:26:54,17.505s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-09-29 11:26:54,2018-09-29 11:27:01,7.505s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-29 11:27:01,2018-09-29 11:27:01,0.225s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,"VP2: Verify before schedule, regular price display on Product Detail",2018-09-29 11:27:01,2018-09-29 11:27:06,4.570s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-09-29 11:27:06,2018-09-29 11:27:06,0.193s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP3: Verify before schedule, regular price display on Product List",2018-09-29 11:27:06,2018-09-29 11:27:13,7.059s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:27:13,2018-09-29 11:27:28,14.526s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:27:28,2018-09-29 11:27:28,0.180s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-09-29 11:27:28,2018-09-29 11:27:34,6.092s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-29 11:27:34,2018-09-29 11:27:40,5.812s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-09-29 11:27:40,2018-09-29 11:27:45,4.862s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP4: Verify before schedule, regular price display in cart",2018-09-29 11:27:45,2018-09-29 11:27:45,0.249s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-09-29 11:27:45,2018-09-29 11:28:20,35.080s,PASSED
"Statement - productArray = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP5: Verify before schedule, regular price display in Checkout",2018-09-29 11:28:20,2018-09-29 11:28:20,0.013s,PASSED
Statement - products = new org.json.JSONArray(productArray),Chrome 69.0.3497.100,,2018-09-29 11:28:20,2018-09-29 11:28:20,0.023s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-09-29 11:28:20,2018-09-29 11:28:20,0.233s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-09-29 11:28:20,2018-09-29 11:28:34,13.846s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP6: Verify before schedule, regular price display in Order Received",2018-09-29 11:28:34,2018-09-29 11:28:40,5.734s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-09-29 11:28:40,2018-09-29 11:29:10,30.019s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,"VP7: Verify during schedule, SALE price display on Search result",2018-09-29 11:29:10,2018-09-29 11:29:17,6.980s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-29 11:29:17,2018-09-29 11:29:17,0.397s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,"VP8: Verify during schedule, SALE price display on Product Detail",2018-09-29 11:29:17,2018-09-29 11:29:21,4.036s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-09-29 11:29:21,2018-09-29 11:29:22,0.370s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP9: Verify during schedule, SALE price display on Product List",2018-09-29 11:29:22,2018-09-29 11:29:27,5.260s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:29:27,2018-09-29 11:29:41,14.310s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:29:41,2018-09-29 11:29:42,0.312s,PASSED
verifyElementNotPresent,Chrome 69.0.3497.100,"VP10: Verify during schedule,Quantity textbox is not displayed due to limit stock affect",2018-09-29 11:29:42,2018-09-29 11:29:42,0.076s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-09-29 11:29:42,2018-09-29 11:29:47,5.183s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-29 11:29:47,2018-09-29 11:29:51,4.331s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-09-29 11:29:51,2018-09-29 11:29:54,3.082s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP11: Verify during schedule, SALE price display in cart",2018-09-29 11:29:54,2018-09-29 11:30:00,5.641s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Checkout via amazon pay,2018-09-29 11:30:00,2018-09-29 11:30:04,3.908s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,,2018-09-29 11:30:04,2018-09-29 11:30:39,35.451s,PASSED
"Statement - productArraySale = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":""1"",""price"":"""" + salePrice + """"}]""",Chrome 69.0.3497.100,"VP12: Verify during schedule, SALE price display in Checkout",2018-09-29 11:30:39,2018-09-29 11:30:39,0.022s,PASSED
Statement - productSale = new org.json.JSONArray(productArraySale),Chrome 69.0.3497.100,,2018-09-29 11:30:39,2018-09-29 11:30:39,0.010s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-09-29 11:30:39,2018-09-29 11:30:40,0.409s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-09-29 11:30:40,2018-09-29 11:30:51,11.618s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP13: Verify during schedule, SALE price display in Order Received",2018-09-29 11:30:51,2018-09-29 11:30:52,0.352s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-09-29 11:30:52,2018-09-29 11:31:52,1m - 0.015s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP14: Verify AFTER schedule, regular price display on Search result",2018-09-29 11:31:52,2018-09-29 11:32:10,17.987s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-09-29 11:32:10,2018-09-29 11:32:17,7.033s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-29 11:32:17,2018-09-29 11:32:17,0.196s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,"VP15: Verify AFTER schedule, regular price display on Product Detail",2018-09-29 11:32:17,2018-09-29 11:32:21,4.525s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-09-29 11:32:21,2018-09-29 11:32:22,0.308s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP16: Verify AFTER schedule, regular price display on Product List",2018-09-29 11:32:22,2018-09-29 11:32:28,6.326s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:32:28,2018-09-29 11:32:42,14.135s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-09-29 11:32:42,2018-09-29 11:32:42,0.152s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-09-29 11:32:42,2018-09-29 11:32:47,5.031s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-29 11:32:47,2018-09-29 11:32:52,4.854s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-09-29 11:32:52,2018-09-29 11:32:57,5.010s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP17: Verify AFTER schedule, regular price display in cart",2018-09-29 11:32:57,2018-09-29 11:32:57,0.196s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-09-29 11:32:57,2018-09-29 11:33:33,35.214s,PASSED
"Statement - productArrayAfter = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP18: Verify AFTER schedule, regular price display in Checkout",2018-09-29 11:33:33,2018-09-29 11:33:33,0.009s,PASSED
Statement - productsAfter = new org.json.JSONArray(productArrayAfter),Chrome 69.0.3497.100,,2018-09-29 11:33:33,2018-09-29 11:33:33,0.008s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-09-29 11:33:33,2018-09-29 11:33:33,0.199s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-09-29 11:33:33,2018-09-29 11:33:46,13.468s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP19: Verify AFTER schedule, regular price display in Order Received",2018-09-29 11:33:46,2018-09-29 11:33:52,5.706s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-29 11:33:52,2018-09-29 11:33:53,0.883s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-29 11:33:55,2018-09-29 11:36:45,2m - 49.773s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.018s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.006s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.002s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.000s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.000s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.001s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.009s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.000s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:33:56,0.025s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-29 11:33:56,2018-09-29 11:34:14,17.933s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:34:14,2018-09-29 11:34:16,2.582s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-29 11:34:16,2018-09-29 11:34:18,1.408s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-29 11:34:18,2018-09-29 11:34:23,5.737s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-29 11:34:23,2018-09-29 11:34:35,11.735s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-29 11:34:35,2018-09-29 11:34:35,0.034s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-29 11:34:35,2018-09-29 11:34:35,0.124s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-29 11:34:35,2018-09-29 11:34:49,14.116s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-29 11:34:49,2018-09-29 11:34:49,0.021s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-29 11:34:49,2018-09-29 11:34:50,0.025s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:34:50,2018-09-29 11:34:52,2.209s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-29 11:34:52,2018-09-29 11:34:52,0.626s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-29 11:34:52,2018-09-29 11:35:02,9.766s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:35:02,2018-09-29 11:35:02,0.384s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:35:02,2018-09-29 11:35:10,7.481s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-09-29 11:35:10,2018-09-29 11:35:11,0.826s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-09-29 11:35:11,2018-09-29 11:35:24,13.200s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:35:24,2018-09-29 11:35:25,0.694s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-09-29 11:35:25,2018-09-29 11:35:32,6.916s,PASSED
click,Chrome 69.0.3497.100,,2018-09-29 11:35:32,2018-09-29 11:35:34,2.021s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-29 11:35:34,2018-09-29 11:35:34,0.178s,PASSED
click,Chrome 69.0.3497.100,,2018-09-29 11:35:34,2018-09-29 11:35:34,0.158s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-09-29 11:35:34,2018-09-29 11:35:38,3.674s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-29 11:35:38,2018-09-29 11:35:45,7.372s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-09-29 11:35:45,2018-09-29 11:35:45,0.032s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-29 11:35:45,2018-09-29 11:35:45,0.138s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-29 11:35:45,2018-09-29 11:35:49,3.451s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-29 11:35:49,2018-09-29 11:36:09,20.019s,PASSED
clearText,Chrome 69.0.3497.100,,2018-09-29 11:36:09,2018-09-29 11:36:09,0.095s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-29 11:36:09,2018-09-29 11:36:09,0.212s,PASSED
click,Chrome 69.0.3497.100,,2018-09-29 11:36:09,2018-09-29 11:36:13,4.261s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-09-29 11:36:13,2018-09-29 11:36:13,0.040s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:36:13,2018-09-29 11:36:16,2.473s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:36:16,2018-09-29 11:36:16,0.683s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-09-29 11:36:16,2018-09-29 11:36:17,0.612s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:36:17,2018-09-29 11:36:18,0.520s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-09-29 11:36:18,2018-09-29 11:36:25,7.822s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:36:25,2018-09-29 11:36:26,0.788s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:36:26,2018-09-29 11:36:33,6.463s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:36:33,2018-09-29 11:36:33,0.825s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-09-29 11:36:33,2018-09-29 11:36:41,7.865s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:36:41,2018-09-29 11:36:43,1.663s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-09-29 11:36:45,2018-09-29 11:40:32,3m - 46.807s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-09-29 11:36:45,2018-09-29 11:37:20,35.071s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-29 11:37:20,2018-09-29 11:37:42,21.036s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-29 11:37:42,2018-09-29 11:37:44,2.794s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-29 11:37:44,2018-09-29 11:38:05,20.983s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-09-29 11:38:05,2018-09-29 11:38:05,0.043s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:38:05,2018-09-29 11:38:07,1.280s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-29 11:38:07,2018-09-29 11:38:40,33.355s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-29 11:38:40,2018-09-29 11:38:59,18.835s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:38:59,2018-09-29 11:39:02,2.962s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:39:02,2018-09-29 11:39:06,4.648s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP2: Verify user is logged in via Facebook ,2018-09-29 11:39:06,2018-09-29 11:39:15,9.054s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:39:15,2018-09-29 11:39:17,1.265s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-09-29 11:39:17,2018-09-29 11:39:31,14.510s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:39:31,2018-09-29 11:39:34,2.952s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-29 11:39:34,2018-09-29 11:39:55,20.757s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify user is logged in after Signup via Facebook,2018-09-29 11:39:55,2018-09-29 11:39:55,0.037s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:39:55,2018-09-29 11:39:56,1.324s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-09-29 11:39:56,2018-09-29 11:40:13,16.637s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-29 11:40:13,2018-09-29 11:40:15,2.341s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-29 11:40:15,2018-09-29 11:40:19,4.013s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify user is logged in via Facebook,2018-09-29 11:40:19,2018-09-29 11:40:29,9.191s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-29 11:40:29,2018-09-29 11:40:30,1.263s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-09-29 11:40:32,2018-09-29 11:44:40,4m - 7.863s,PASSED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.001s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.055s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.040s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.001s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.011s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:32,0.153s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-09-29 11:40:32,2018-09-29 11:40:33,0.048s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-09-29 11:40:33,2018-09-29 11:40:33,0.001s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-09-29 11:40:33,2018-09-29 11:40:33,0.018s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-09-29 11:40:33,2018-09-29 11:40:33,0.017s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-09-29 11:40:33,2018-09-29 11:40:33,0.057s,PASSED
