Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-22 14:34:07,2018-08-22 14:42:07,7m - 59.507s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:38:11,4m - 3.180s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.025s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.003s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.003s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.003s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.006s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.003s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.002s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.040s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:08,0.001s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-22 14:34:08,2018-08-22 14:34:51,42.269s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-22 14:34:51,2018-08-22 14:34:56,5.254s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-22 14:34:56,2018-08-22 14:34:58,1.780s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-22 14:34:58,2018-08-22 14:35:02,4.753s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-22 14:35:02,2018-08-22 14:35:09,6.300s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-22 14:35:09,2018-08-22 14:35:09,0.540s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-22 14:35:09,2018-08-22 14:35:09,0.147s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-22 14:35:09,2018-08-22 14:35:18,8.325s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-22 14:35:18,2018-08-22 14:35:18,0.017s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-22 14:35:18,2018-08-22 14:35:18,0.038s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-22 14:35:18,2018-08-22 14:35:22,4.244s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-08-22 14:35:22,2018-08-22 14:35:23,0.535s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-08-22 14:35:23,2018-08-22 14:35:38,15.832s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-22 14:35:38,2018-08-22 14:35:39,0.639s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-22 14:35:39,2018-08-22 14:35:55,16.045s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-08-22 14:35:55,2018-08-22 14:35:56,0.688s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-08-22 14:35:56,2018-08-22 14:36:12,16.604s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-22 14:36:12,2018-08-22 14:36:13,0.627s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-08-22 14:36:13,2018-08-22 14:36:29,16.162s,PASSED
click,Chrome 68.0.3440.106,,2018-08-22 14:36:29,2018-08-22 14:36:33,4.311s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-22 14:36:33,2018-08-22 14:36:34,0.174s,PASSED
click,Chrome 68.0.3440.106,,2018-08-22 14:36:34,2018-08-22 14:36:34,0.300s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-08-22 14:36:34,2018-08-22 14:36:38,3.757s,PASSED
