Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-09-05 13:52:22,2018-09-05 14:11:54,19m - 31.364s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-09-05 13:52:23,2018-09-05 13:55:35,3m - 11.529s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.046s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.059s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.097s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.083s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.022s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.011s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:24,0.010s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-09-05 13:52:24,2018-09-05 13:52:25,0.273s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-09-05 13:52:25,2018-09-05 13:52:25,0.061s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-05 13:52:25,2018-09-05 13:53:01,36.646s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-09-05 13:53:01,2018-09-05 13:53:04,2.833s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-09-05 13:53:04,2018-09-05 13:53:06,2.037s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-05 13:53:06,2018-09-05 13:53:12,5.723s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-09-05 13:53:12,2018-09-05 13:53:22,9.633s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-09-05 13:53:22,2018-09-05 13:53:22,0.559s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-09-05 13:53:22,2018-09-05 13:53:22,0.134s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-09-05 13:53:22,2018-09-05 13:53:36,14.208s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-05 13:53:36,2018-09-05 13:53:36,0.020s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-09-05 13:53:36,2018-09-05 13:53:37,0.107s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-09-05 13:53:37,2018-09-05 13:53:40,3.508s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-09-05 13:53:40,2018-09-05 13:53:41,0.894s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-09-05 13:53:41,2018-09-05 13:53:50,9.129s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-09-05 13:53:50,2018-09-05 13:53:51,1.131s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-09-05 13:53:51,2018-09-05 13:53:58,7.101s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-09-05 13:53:58,2018-09-05 13:53:59,0.832s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-09-05 13:53:59,2018-09-05 13:54:08,8.398s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-09-05 13:54:08,2018-09-05 13:54:08,0.785s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-09-05 13:54:08,2018-09-05 13:54:15,6.836s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 13:54:15,2018-09-05 13:54:18,2.702s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-09-05 13:54:18,2018-09-05 13:54:18,0.172s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 13:54:18,2018-09-05 13:54:18,0.192s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-09-05 13:54:18,2018-09-05 13:54:22,3.719s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-09-05 13:54:22,2018-09-05 13:54:30,7.685s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP7: Verify reset password email exist,2018-09-05 13:54:30,2018-09-05 13:54:30,0.552s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-09-05 13:54:30,2018-09-05 13:54:30,0.127s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-09-05 13:54:30,2018-09-05 13:54:34,4.083s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 13:54:34,2018-09-05 13:54:54,20.011s,PASSED
clearText,Chrome 68.0.3440.106,,2018-09-05 13:54:54,2018-09-05 13:54:55,0.103s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-09-05 13:54:55,2018-09-05 13:54:55,0.177s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 13:54:55,2018-09-05 13:55:00,5.519s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP8: Verify message displays: Your password has been reset.,2018-09-05 13:55:00,2018-09-05 13:55:00,0.065s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-09-05 13:55:00,2018-09-05 13:55:04,3.368s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-09-05 13:55:04,2018-09-05 13:55:04,0.668s,PASSED
