Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-10-17 10:26:13,2018-10-17 11:12:56,46m - 43.142s,PASSED
,,,,,,
Test Cases/Shop/TC09_ScheduleSale_LimitStock_SimpleProduct,Chrome 69.0.3497.100,,2018-10-17 10:26:14,2018-10-17 10:38:14,11m - 59.889s,PASSED
Statement - productName = SCHEDULE_SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.071s,PASSED
Statement - regularPrice = SCHEDULE_REGULAR_PRICE,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.010s,PASSED
Statement - salePrice = SCHEDULE_SALE_PRICE,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.016s,PASSED
Statement - quantity = 6,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.014s,PASSED
"Statement - subtotalRegular = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, regularPrice)",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.224s,PASSED
"Statement - subtotalSale = CustomKeywords.beautytap.ShopAction.calculateTotal(1, salePrice)",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.037s,PASSED
"Statement - shippingType = ""free""",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.017s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.015s,PASSED
"Statement - shippingTypeSale = ""normal""",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.018s,PASSED
Statement - shippingLabelSale = SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.010s,PASSED
Statement - shippingPriceSale = SHIPPING_PRICE,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.012s,PASSED
"Statement - totalSale = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotalSale + shippingPriceSale))",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.013s,PASSED
Statement - schedulTimeout = 300,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.020s,PASSED
"Statement - limitStockSchedule = ""yes""",Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.012s,PASSED
Statement - variation = new org.json.JSONArray(),Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.064s,PASSED
Statement - scheduleDelay = 4,Chrome 69.0.3497.100,,2018-10-17 10:26:16,2018-10-17 10:26:16,0.016s,PASSED
