Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-30 17:37:29,2018-08-30 17:56:59,19m - 29.951s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-30 17:37:29,2018-08-30 17:40:21,2m - 51.740s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.025s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.001s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.002s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.002s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.002s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.003s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.002s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.029s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:30,0.002s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 17:37:30,2018-08-30 17:37:55,24.677s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:37:55,2018-08-30 17:37:57,2.757s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-30 17:37:57,2018-08-30 17:37:59,1.562s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-30 17:37:59,2018-08-30 17:38:04,5.274s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 17:38:04,2018-08-30 17:38:13,8.334s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-30 17:38:13,2018-08-30 17:38:13,0.555s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 17:38:13,2018-08-30 17:38:13,0.130s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 17:38:13,2018-08-30 17:38:27,14.093s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-30 17:38:27,2018-08-30 17:38:27,0.012s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-30 17:38:27,2018-08-30 17:38:27,0.038s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:38:27,2018-08-30 17:38:30,2.712s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-08-30 17:38:30,2018-08-30 17:38:31,0.787s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-08-30 17:38:31,2018-08-30 17:38:39,8.172s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:38:39,2018-08-30 17:38:40,0.448s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:38:40,2018-08-30 17:38:46,6.522s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-08-30 17:38:46,2018-08-30 17:38:47,0.871s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-08-30 17:38:47,2018-08-30 17:38:58,10.897s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:38:58,2018-08-30 17:38:58,0.290s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-08-30 17:38:58,2018-08-30 17:39:07,8.436s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 17:39:07,2018-08-30 17:39:10,3.707s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 17:39:10,2018-08-30 17:39:10,0.172s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 17:39:10,2018-08-30 17:39:11,0.232s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-08-30 17:39:11,2018-08-30 17:39:14,3.719s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 17:39:14,2018-08-30 17:39:22,8.114s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP7: Verify reset password email exist,2018-08-30 17:39:22,2018-08-30 17:39:23,0.570s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 17:39:23,2018-08-30 17:39:23,0.113s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 17:39:23,2018-08-30 17:39:28,4.338s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 17:39:28,2018-08-30 17:39:48,20.009s,PASSED
clearText,Chrome 68.0.3440.106,,2018-08-30 17:39:48,2018-08-30 17:39:48,0.127s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 17:39:48,2018-08-30 17:39:48,0.173s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 17:39:48,2018-08-30 17:39:53,4.849s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP8: Verify message displays: Your password has been reset.,2018-08-30 17:39:53,2018-08-30 17:39:53,0.047s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:39:53,2018-08-30 17:39:56,3.033s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 17:39:56,2018-08-30 17:39:56,0.697s,PASSED
verifyElementText,Chrome 68.0.3440.106,VP9: Verify message displays: Wrong Password when logging in with old password,2018-08-30 17:39:56,2018-08-30 17:39:57,0.608s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 17:39:57,2018-08-30 17:39:57,0.375s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP10: User can login successfully with username and new password,2018-08-30 17:39:57,2018-08-30 17:40:05,7.512s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:40:05,2018-08-30 17:40:05,0.279s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:40:05,2018-08-30 17:40:12,6.381s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 17:40:12,2018-08-30 17:40:12,0.698s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP11: Verify user can login with email and new password,2018-08-30 17:40:12,2018-08-30 17:40:19,7.075s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:40:19,2018-08-30 17:40:21,1.545s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 68.0.3440.106,,2018-08-30 17:40:21,2018-08-30 17:44:54,4m - 32.633s,PASSED
beautytap.AdminAction.deleteUser,Chrome 68.0.3440.106,,2018-08-30 17:40:21,2018-08-30 17:41:00,38.593s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 17:41:00,2018-08-30 17:41:21,21.071s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-08-30 17:41:21,2018-08-30 17:41:24,2.923s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 68.0.3440.106,,2018-08-30 17:41:24,2018-08-30 17:41:50,26.233s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify user is logged in after Signup via Facebook,2018-08-30 17:41:50,2018-08-30 17:41:50,0.153s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:41:50,2018-08-30 17:41:51,1.232s,PASSED
beautytap.AdminAction.deleteUser,Chrome 68.0.3440.106,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-08-30 17:41:51,2018-08-30 17:42:30,38.203s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 17:42:30,2018-08-30 17:42:59,29.041s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:42:59,2018-08-30 17:43:02,2.965s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 17:43:02,2018-08-30 17:43:05,3.240s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP2: Verify user is logged in via Facebook ,2018-08-30 17:43:05,2018-08-30 17:43:28,22.826s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:43:28,2018-08-30 17:43:29,1.308s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,SIGNUP VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-08-30 17:43:29,2018-08-30 17:43:57,28.064s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:43:57,2018-08-30 17:44:00,2.867s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 68.0.3440.106,,2018-08-30 17:44:00,2018-08-30 17:44:20,20.429s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify user is logged in after Signup via Facebook,2018-08-30 17:44:20,2018-08-30 17:44:20,0.032s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:44:20,2018-08-30 17:44:22,1.264s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-08-30 17:44:22,2018-08-30 17:44:37,15.274s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 17:44:37,2018-08-30 17:44:40,3.197s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 17:44:40,2018-08-30 17:44:43,3.141s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify user is logged in via Facebook,2018-08-30 17:44:43,2018-08-30 17:44:52,8.728s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 17:44:52,2018-08-30 17:44:54,1.544s,PASSED
,,,,,,
Test Cases/Shop/TC03_Search_SimpleProduct_Sale_Creditcard_LessThan60_Normal,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:47:26,2m - 32.727s,PASSED
Statement - productName = SIMPLE_SALE_PRODUCT,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.001s,PASSED
Statement - saleprice = SIMPLE_SALE_PRICE,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.000s,PASSED
Statement - regularprice = SIMPLE_SALE_REGULAR_PRICE,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.000s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.002s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.001s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.001s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.001s,PASSED
Statement - quantity = 1,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.000s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, saleprice)",Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.123s,PASSED
Statement - total = subtotal + SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.002s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-08-30 17:44:54,2018-08-30 17:44:54,0.003s,PASSED
