Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-27 09:53:06,2018-08-27 10:07:50,14m - 44.305s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-27 09:53:07,2018-08-27 09:54:42,1m - 34.991s,FAILED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.015s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.001s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.002s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.001s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.020s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.002s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.001s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.021s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:08,0.002s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-27 09:53:08,2018-08-27 09:53:33,24.907s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-27 09:53:33,2018-08-27 09:53:35,2.655s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-27 09:53:35,2018-08-27 09:53:38,2.729s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-27 09:53:38,2018-08-27 09:53:43,5.300s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-27 09:53:43,2018-08-27 09:53:50,6.465s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-27 09:53:50,2018-08-27 09:53:50,0.553s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-27 09:53:50,2018-08-27 09:53:50,0.148s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-27 09:53:50,2018-08-27 09:54:04,13.434s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-27 09:54:04,2018-08-27 09:54:04,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-27 09:54:04,2018-08-27 09:54:04,0.051s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-27 09:54:04,2018-08-27 09:54:06,2.430s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-08-27 09:54:06,2018-08-27 09:54:07,0.807s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-08-27 09:54:07,2018-08-27 09:54:13,5.980s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-27 09:54:13,2018-08-27 09:54:14,0.517s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-27 09:54:14,2018-08-27 09:54:19,5.131s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-08-27 09:54:19,2018-08-27 09:54:20,0.854s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-08-27 09:54:20,2018-08-27 09:54:25,5.715s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-27 09:54:25,2018-08-27 09:54:26,0.794s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-08-27 09:54:26,2018-08-27 09:54:31,4.886s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 09:54:31,2018-08-27 09:54:33,1.964s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-27 09:54:33,2018-08-27 09:54:33,0.185s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 09:54:33,2018-08-27 09:54:33,0.193s,PASSED
