Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-30 11:58:21,2018-08-30 12:15:22,17m - 1.227s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-30 11:58:22,2018-08-30 12:01:14,2m - 52.125s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.050s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.006s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.014s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.018s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.005s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.037s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.007s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.064s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:23,0.002s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 11:58:23,2018-08-30 11:58:45,22.202s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 11:58:45,2018-08-30 11:58:48,3.095s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-30 11:58:48,2018-08-30 11:58:50,1.857s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-30 11:58:50,2018-08-30 11:58:56,5.860s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 11:58:56,2018-08-30 11:59:04,8.489s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-30 11:59:04,2018-08-30 11:59:05,0.570s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 11:59:05,2018-08-30 11:59:05,0.184s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 11:59:05,2018-08-30 11:59:19,14.104s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-30 11:59:19,2018-08-30 11:59:19,0.016s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-30 11:59:19,2018-08-30 11:59:19,0.039s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 11:59:19,2018-08-30 11:59:22,2.897s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-08-30 11:59:22,2018-08-30 11:59:23,0.746s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-08-30 11:59:23,2018-08-30 11:59:31,8.391s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 11:59:31,2018-08-30 11:59:32,0.464s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 11:59:32,2018-08-30 11:59:38,6.261s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-08-30 11:59:38,2018-08-30 11:59:39,0.751s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-08-30 11:59:39,2018-08-30 11:59:46,7.457s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 11:59:46,2018-08-30 11:59:46,0.294s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-08-30 11:59:46,2018-08-30 11:59:53,6.815s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 11:59:53,2018-08-30 11:59:56,2.939s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 11:59:56,2018-08-30 11:59:56,0.173s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 11:59:56,2018-08-30 11:59:57,0.225s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-08-30 11:59:57,2018-08-30 12:00:00,3.739s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 12:00:00,2018-08-30 12:00:08,7.678s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP7: Verify reset password email exist,2018-08-30 12:00:08,2018-08-30 12:00:09,0.556s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 12:00:09,2018-08-30 12:00:09,0.108s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 12:00:09,2018-08-30 12:00:20,11.585s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 12:00:20,2018-08-30 12:00:40,20.005s,PASSED
clearText,Chrome 68.0.3440.106,,2018-08-30 12:00:40,2018-08-30 12:00:40,0.080s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 12:00:40,2018-08-30 12:00:41,0.150s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 12:00:41,2018-08-30 12:00:46,5.317s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP8: Verify message displays: Your password has been reset.,2018-08-30 12:00:46,2018-08-30 12:00:46,0.034s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 12:00:46,2018-08-30 12:00:49,2.766s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 12:00:49,2018-08-30 12:00:49,0.546s,PASSED
verifyElementText,Chrome 68.0.3440.106,VP9: Verify message displays: Wrong Password when logging in with old password,2018-08-30 12:00:49,2018-08-30 12:00:50,0.625s,PASSED
