Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-10-02 15:45:19,2018-10-02 15:53:43,8m - 23.496s,FAILED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-10-02 15:45:20,2018-10-02 15:51:45,6m - 25.515s,FAILED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.088s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.018s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.051s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.049s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.037s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.077s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.029s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.086s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.039s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:21,0.042s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-10-02 15:45:21,2018-10-02 15:45:22,0.022s,PASSED
"Statement - paymentMethod = ""PayPal""",Chrome 69.0.3497.100,,2018-10-02 15:45:22,2018-10-02 15:45:22,0.014s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-02 15:45:22,2018-10-02 15:45:56,34.954s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-02 15:45:56,2018-10-02 15:46:00,3.056s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-02 15:46:00,2018-10-02 15:46:01,1.099s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,,2018-10-02 15:46:01,2018-10-02 15:46:16,15.394s,PASSED
Statement - objReward = CustomKeywords.beautytap.ShopAction.getRewardDetails(),Chrome 69.0.3497.100,"Get current multiplier, lifetime, pending, redeemable points, point value",2018-10-02 15:46:16,2018-10-02 15:46:17,0.624s,PASSED
"Statement - multiplier = java.lang.Float.parseFloat(objReward.get(""multiplier""))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.016s,PASSED
"Statement - currentlevel = objReward.get(""currentlevel"")",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.015s,PASSED
"Statement - lifetime = java.lang.Float.parseFloat(objReward.get(""lifetime""))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.015s,PASSED
"Statement - pending = java.lang.Float.parseFloat(objReward.get(""pending""))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.002s,PASSED
"Statement - redeemable = java.lang.Float.parseFloat(objReward.get(""redeemable""))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.016s,PASSED
"Statement - pointvalue = java.lang.Float.parseFloat(objReward.get(""pointvalue""))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.015s,PASSED
"Statement - rewardEarned = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", multiplier * subtotal))",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.016s,PASSED
"Statement - notificationMessage = ""You received "" + rewardEarned + "" redeemable points""",Chrome 69.0.3497.100,,2018-10-02 15:46:17,2018-10-02 15:46:17,0.012s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,Buy a product,2018-10-02 15:46:17,2018-10-02 15:46:24,7.559s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-02 15:46:24,2018-10-02 15:46:31,6.522s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-02 15:46:31,2018-10-02 15:46:36,5.453s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,,2018-10-02 15:46:36,2018-10-02 15:46:41,5.058s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Process to checkout,2018-10-02 15:46:41,2018-10-02 15:46:45,4.032s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 69.0.3497.100,,2018-10-02 15:46:45,2018-10-02 15:47:01,15.499s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,VP1: Verify order details on checkout,2018-10-02 15:47:01,2018-10-02 15:47:33,31.784s,FAILED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP2: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier,2018-10-02 15:47:33,2018-10-02 15:47:34,0.852s,FAILED
beautytap.ShopAction.checkoutViaPaypal,Chrome 69.0.3497.100,,2018-10-02 15:47:34,2018-10-02 15:48:29,54.997s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,VP3: Verify order details on Order Recieved,2018-10-02 15:48:29,2018-10-02 15:49:06,37.178s,FAILED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP4: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier,2018-10-02 15:49:06,2018-10-02 15:49:06,0.552s,FAILED
Statement - orderInfo = CustomKeywords.beautytap.ShopAction.getOrderInfoOnOrderReceived(),Chrome 69.0.3497.100,,2018-10-02 15:49:06,2018-10-02 15:49:06,0.166s,PASSED
"Statement - orderNumber = orderInfo.get(""ordernumber"")",Chrome 69.0.3497.100,,2018-10-02 15:49:06,2018-10-02 15:49:06,0.000s,PASSED
"Statement - orderDate = orderInfo.get(""date"")",Chrome 69.0.3497.100,,2018-10-02 15:49:06,2018-10-02 15:49:06,0.016s,PASSED
"Statement - completeOrderSubject = ""Your "" + SITE_TITLE + "" order from "" + orderDate + "" is complete""",Chrome 69.0.3497.100,,2018-10-02 15:49:06,2018-10-02 15:49:06,0.009s,PASSED
"Statement - completeOrderSubject = completeOrderSubject.replace(""["", """").replace(""]"", """")",Chrome 69.0.3497.100,,2018-10-02 15:49:06,2018-10-02 15:49:06,0.002s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-10-02 15:49:06,2018-10-02 15:49:13,6.047s,PASSED
