Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 69.0.3497.100,,2018-09-20 18:49:53,2018-09-20 19:02:22,12m - 28.875s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-20 18:49:53,2018-09-20 18:53:00,3m - 6.515s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-20 18:49:54,2018-09-20 18:49:54,0.037s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-20 18:49:54,2018-09-20 18:49:54,0.011s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-20 18:49:54,2018-09-20 18:49:54,0.013s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-20 18:49:54,2018-09-20 18:49:54,0.013s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-20 18:49:54,2018-09-20 18:49:55,0.012s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-20 18:49:55,2018-09-20 18:49:55,0.013s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-20 18:49:55,2018-09-20 18:49:55,0.009s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-20 18:49:55,2018-09-20 18:49:55,0.032s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-20 18:49:55,2018-09-20 18:49:55,0.017s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-20 18:49:55,2018-09-20 18:50:32,37.084s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-20 18:50:32,2018-09-20 18:50:35,2.879s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-20 18:50:35,2018-09-20 18:50:36,1.297s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-20 18:50:36,2018-09-20 18:50:41,5.244s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-20 18:50:41,2018-09-20 18:50:50,8.988s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-20 18:50:50,2018-09-20 18:50:50,0.050s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-20 18:50:50,2018-09-20 18:50:50,0.169s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-20 18:50:50,2018-09-20 18:51:04,14.156s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-20 18:51:04,2018-09-20 18:51:04,0.027s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-20 18:51:04,2018-09-20 18:51:05,0.054s,PASSED
