Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Demo,Chrome 69.0.3497.100,,2018-10-01 18:01:06,2018-10-01 18:03:02,1m - 56.103s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-10-01 18:01:06,2018-10-01 18:03:01,1m - 54.535s,FAILED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-10-01 18:01:07,2018-10-01 18:01:08,0.076s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.172s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.411s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.021s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.064s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.056s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:08,0.058s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-10-01 18:01:08,2018-10-01 18:01:09,0.188s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-10-01 18:01:09,2018-10-01 18:01:09,0.131s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-01 18:01:09,2018-10-01 18:01:33,24.340s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-01 18:01:33,2018-10-01 18:01:36,3.201s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-10-01 18:01:36,2018-10-01 18:01:38,1.649s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-10-01 18:01:38,2018-10-01 18:01:43,5.386s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-10-01 18:01:43,2018-10-01 18:01:56,12.879s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-10-01 18:01:56,2018-10-01 18:02:27,31.313s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-10-01 18:02:27,2018-10-01 18:02:59,31.255s,FAILED
