Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Shop,Chrome 68.0.3440.106,,2018-09-04 11:05:32,2018-09-04 11:15:34,10m - 1.551s,FAILED
,,,,,,
Test Cases/Shop/TC03_Search_SimpleProduct_Sale_Creditcard_LessThan60_Normal,Chrome 68.0.3440.106,,2018-09-04 11:05:33,2018-09-04 11:07:55,2m - 21.813s,FAILED
Statement - productName = SIMPLE_SALE_PRODUCT,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.030s,PASSED
Statement - saleprice = SIMPLE_SALE_PRICE,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.013s,PASSED
Statement - regularprice = SIMPLE_SALE_REGULAR_PRICE,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.010s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.023s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.025s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.013s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.011s,PASSED
Statement - quantity = 1,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.014s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, saleprice)",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.063s,PASSED
Statement - total = subtotal + SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.009s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.010s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + saleprice) + ""}]))",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.033s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.027s,PASSED
Statement - shippingLabel = SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.013s,PASSED
Statement - shippingPrice = SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.012s,PASSED
"Statement - shippingType = ""normal""",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.010s,PASSED
"Statement - paymentMethod = ""Credit Card Payment""",Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:05:34,0.020s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-04 11:05:34,2018-09-04 11:06:10,35.609s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-04 11:06:10,2018-09-04 11:06:18,8.193s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-04 11:06:18,2018-09-04 11:07:21,1m - 3.106s,FAILED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-04 11:07:21,2018-09-04 11:07:52,31.353s,FAILED
,,,,,,
Test Cases/Shop/TC04_Search_VariationProduct_NotSale_AmazonPay_GreaterThan200,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:09:26,1m - 31.178s,FAILED
Statement - productName = VARIATION_PRODUCT,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.029s,PASSED
Statement - price = VARIATION_PRICE1,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.044s,PASSED
Statement - variation = VARIATION_NAME1,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.008s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.009s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.018s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.013s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.012s,PASSED
Statement - quantity = 8,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.045s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.042s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.021s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.008s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.018s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.014s,PASSED
Statement - shippingLabel = FREE_EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.015s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.008s,PASSED
"Statement - shippingType = ""freeEMS""",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.007s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:07:55,0.012s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-04 11:07:55,2018-09-04 11:08:08,13.124s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-04 11:08:08,2018-09-04 11:08:16,7.141s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-04 11:08:16,2018-09-04 11:08:16,0.474s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-04 11:08:16,2018-09-04 11:08:23,6.954s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-04 11:08:23,2018-09-04 11:08:24,1.395s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-04 11:08:24,2018-09-04 11:08:25,1.034s,PASSED
