Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-10-17 14:42:32,2018-10-17 15:36:27,53m - 54.369s,FAILED
,,,,,,
Test Cases/Shop/TC09_ScheduleSale_LimitStock_SimpleProduct,Chrome 69.0.3497.100,,2018-10-17 14:42:33,2018-10-17 14:54:57,12m - 24.034s,FAILED
Statement - productName = SCHEDULE_SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.112s,PASSED
Statement - regularPrice = SCHEDULE_REGULAR_PRICE,Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.174s,PASSED
Statement - salePrice = SCHEDULE_SALE_PRICE,Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.027s,PASSED
Statement - quantity = 6,Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.089s,PASSED
"Statement - subtotalRegular = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, regularPrice)",Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.281s,PASSED
"Statement - subtotalSale = CustomKeywords.beautytap.ShopAction.calculateTotal(1, salePrice)",Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.042s,PASSED
"Statement - shippingType = ""free""",Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:36,0.032s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-17 14:42:36,2018-10-17 14:42:37,0.050s,PASSED
"Statement - shippingTypeSale = ""normal""",Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.017s,PASSED
Statement - shippingLabelSale = SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.022s,PASSED
Statement - shippingPriceSale = SHIPPING_PRICE,Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.056s,PASSED
"Statement - totalSale = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotalSale + shippingPriceSale))",Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.015s,PASSED
Statement - schedulTimeout = 300,Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.028s,PASSED
"Statement - limitStockSchedule = ""yes""",Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.011s,PASSED
Statement - variation = new org.json.JSONArray(),Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.030s,PASSED
Statement - scheduleDelay = 4,Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.019s,PASSED
Statement - scheduleDuration = 4,Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.051s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 69.0.3497.100,,2018-10-17 14:42:37,2018-10-17 14:42:37,0.041s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login as Admin,2018-10-17 14:42:37,2018-10-17 14:42:59,21.911s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 14:42:59,2018-10-17 14:43:13,14.133s,PASSED
beautytap.AdminAction.selectAdminMenu,Chrome 69.0.3497.100,,2018-10-17 14:43:13,2018-10-17 14:43:28,15.078s,PASSED
"Statement - datetime = CustomKeywords.beautytap.ShopAction.generateScheduleDateTime(TIMEZONE, scheduleDelay, scheduleDuration)",Chrome 69.0.3497.100,,2018-10-17 14:43:28,2018-10-17 14:43:28,0.070s,PASSED
"Statement - startDate = datetime.get(""startdate"")",Chrome 69.0.3497.100,,2018-10-17 14:43:28,2018-10-17 14:43:28,0.048s,PASSED
"Statement - endDate = datetime.get(""enddate"")",Chrome 69.0.3497.100,,2018-10-17 14:43:28,2018-10-17 14:43:28,0.036s,PASSED
beautytap.AdminAction.scheduleSaleProduct,Chrome 69.0.3497.100,,2018-10-17 14:43:28,2018-10-17 14:44:48,1m - 19.877s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-17 14:44:48,2018-10-17 14:44:49,1.201s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP1: Verify before schedule, regular price display on Search result",2018-10-17 14:44:49,2018-10-17 14:45:29,40.050s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-10-17 14:45:29,2018-10-17 14:45:40,10.789s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-17 14:45:40,2018-10-17 14:45:40,0.007s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP2: Verify before schedule, regular price display on Product Detail",2018-10-17 14:45:40,2018-10-17 14:45:49,9.020s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-17 14:45:49,2018-10-17 14:45:50,0.497s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP3: Verify before schedule, regular price display on Product List",2018-10-17 14:45:50,2018-10-17 14:45:58,8.834s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 14:45:58,2018-10-17 14:46:17,18.253s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 14:46:17,2018-10-17 14:46:17,0.256s,PASSED
