Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 69.0.3497.100,,2018-09-20 18:29:23,2018-09-20 18:40:33,11m - 10.410s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-20 18:29:23,2018-09-20 18:32:17,2m - 54.060s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-20 18:29:24,2018-09-20 18:29:25,0.049s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.076s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.036s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.047s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.037s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.062s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.038s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.089s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:25,0.049s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-20 18:29:25,2018-09-20 18:29:48,23.409s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-20 18:29:48,2018-09-20 18:29:53,4.092s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-20 18:29:53,2018-09-20 18:29:55,2.468s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-20 18:29:55,2018-09-20 18:30:00,5.363s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-20 18:30:00,2018-09-20 18:30:10,9.255s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-20 18:30:10,2018-09-20 18:30:10,0.065s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-20 18:30:10,2018-09-20 18:30:10,0.157s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-20 18:30:10,2018-09-20 18:30:24,14.278s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-20 18:30:24,2018-09-20 18:30:24,0.024s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-20 18:30:24,2018-09-20 18:30:24,0.049s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-20 18:30:24,2018-09-20 18:30:26,2.015s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-20 18:30:26,2018-09-20 18:30:27,0.691s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-20 18:30:27,2018-09-20 18:30:36,8.977s,PASSED
