Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-09-28 15:54:56,2018-09-28 16:18:00,23m - 3.573s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-28 15:54:57,2018-09-28 15:57:47,2m - 50.183s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.075s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.020s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.015s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.000s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.069s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.013s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.015s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.043s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:54:58,0.028s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-28 15:54:58,2018-09-28 15:55:22,24.435s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 15:55:22,2018-09-28 15:55:26,3.164s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-28 15:55:26,2018-09-28 15:55:27,1.583s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-28 15:55:27,2018-09-28 15:55:32,5.255s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-28 15:55:32,2018-09-28 15:55:42,10.022s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-28 15:55:42,2018-09-28 15:55:42,0.051s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-28 15:55:42,2018-09-28 15:55:43,0.177s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-28 15:55:43,2018-09-28 15:55:57,14.116s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-28 15:55:57,2018-09-28 15:55:57,0.020s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-28 15:55:57,2018-09-28 15:55:57,0.041s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 15:55:57,2018-09-28 15:56:00,2.813s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-28 15:56:00,2018-09-28 15:56:00,0.800s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-28 15:56:00,2018-09-28 15:56:10,9.276s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 15:56:10,2018-09-28 15:56:10,0.360s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 15:56:10,2018-09-28 15:56:16,6.246s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-09-28 15:56:16,2018-09-28 15:56:17,0.892s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-09-28 15:56:17,2018-09-28 15:56:25,8.134s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 15:56:25,2018-09-28 15:56:26,0.471s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-09-28 15:56:26,2018-09-28 15:56:32,6.314s,PASSED
click,Chrome 69.0.3497.100,,2018-09-28 15:56:32,2018-09-28 15:56:35,2.627s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-28 15:56:35,2018-09-28 15:56:35,0.158s,PASSED
click,Chrome 69.0.3497.100,,2018-09-28 15:56:35,2018-09-28 15:56:35,0.177s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-09-28 15:56:35,2018-09-28 15:56:39,3.679s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-28 15:56:39,2018-09-28 15:56:46,7.413s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-09-28 15:56:46,2018-09-28 15:56:46,0.039s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-28 15:56:46,2018-09-28 15:56:46,0.151s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-28 15:56:46,2018-09-28 15:56:50,3.880s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-28 15:56:50,2018-09-28 15:57:10,20.011s,PASSED
clearText,Chrome 69.0.3497.100,,2018-09-28 15:57:10,2018-09-28 15:57:10,0.109s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-28 15:57:10,2018-09-28 15:57:11,0.158s,PASSED
click,Chrome 69.0.3497.100,,2018-09-28 15:57:11,2018-09-28 15:57:16,5.238s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-09-28 15:57:16,2018-09-28 15:57:16,0.052s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 15:57:16,2018-09-28 15:57:18,2.551s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-28 15:57:18,2018-09-28 15:57:19,0.635s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-09-28 15:57:19,2018-09-28 15:57:20,0.622s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-28 15:57:20,2018-09-28 15:57:20,0.472s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-09-28 15:57:20,2018-09-28 15:57:28,7.974s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 15:57:28,2018-09-28 15:57:28,0.362s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 15:57:28,2018-09-28 15:57:35,6.329s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-28 15:57:35,2018-09-28 15:57:36,0.767s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-09-28 15:57:36,2018-09-28 15:57:43,7.858s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 15:57:43,2018-09-28 15:57:45,1.233s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-09-28 15:57:47,2018-09-28 16:01:31,3m - 44.696s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-09-28 15:57:47,2018-09-28 15:58:22,34.582s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-28 15:58:22,2018-09-28 15:58:41,19.043s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-28 15:58:41,2018-09-28 15:58:43,2.302s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-28 15:58:43,2018-09-28 15:59:04,20.568s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-09-28 15:59:04,2018-09-28 15:59:04,0.040s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 15:59:04,2018-09-28 15:59:05,1.243s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-28 15:59:05,2018-09-28 15:59:40,34.836s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-28 15:59:40,2018-09-28 16:00:00,20.063s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 16:00:00,2018-09-28 16:00:02,2.346s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-28 16:00:02,2018-09-28 16:00:06,3.599s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP2: Verify user is logged in via Facebook ,2018-09-28 16:00:06,2018-09-28 16:00:15,9.192s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 16:00:15,2018-09-28 16:00:16,1.181s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-09-28 16:00:16,2018-09-28 16:00:32,15.908s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 16:00:32,2018-09-28 16:00:34,2.311s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-28 16:00:34,2018-09-28 16:00:55,20.603s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify user is logged in after Signup via Facebook,2018-09-28 16:00:55,2018-09-28 16:00:55,0.040s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 16:00:55,2018-09-28 16:00:56,1.200s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-09-28 16:00:56,2018-09-28 16:01:12,16.083s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-28 16:01:12,2018-09-28 16:01:15,2.770s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-28 16:01:15,2018-09-28 16:01:19,3.651s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify user is logged in via Facebook,2018-09-28 16:01:19,2018-09-28 16:01:28,9.268s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-28 16:01:28,2018-09-28 16:01:29,1.352s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-09-28 16:01:31,2018-09-28 16:05:43,4m - 11.313s,PASSED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.001s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.017s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.008s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.016s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.000s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.012s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.011s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.052s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-09-28 16:01:32,2018-09-28 16:01:32,0.000s,PASSED
