Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - limitStockSchedule = ""yes""",Chrome 69.0.3497.100,,2018-10-17 11:41:20,2018-10-17 11:41:20,0.014s,PASSED
Statement - variation = new org.json.JSONArray(),Chrome 69.0.3497.100,,2018-10-17 11:41:20,2018-10-17 11:41:20,0.028s,PASSED
Statement - scheduleDelay = 4,Chrome 69.0.3497.100,,2018-10-17 11:41:20,2018-10-17 11:41:20,0.011s,PASSED
Statement - scheduleDuration = 4,Chrome 69.0.3497.100,,2018-10-17 11:41:20,2018-10-17 11:41:20,0.008s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 69.0.3497.100,,2018-10-17 11:41:20,2018-10-17 11:41:20,0.012s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login as Admin,2018-10-17 11:41:20,2018-10-17 11:41:38,17.961s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 11:41:38,2018-10-17 11:41:50,11.747s,PASSED
beautytap.AdminAction.selectAdminMenu,Chrome 69.0.3497.100,,2018-10-17 11:41:50,2018-10-17 11:42:06,16.263s,PASSED
"Statement - datetime = CustomKeywords.beautytap.ShopAction.generateScheduleDateTime(TIMEZONE, scheduleDelay, scheduleDuration)",Chrome 69.0.3497.100,,2018-10-17 11:42:06,2018-10-17 11:42:06,0.080s,PASSED
"Statement - startDate = datetime.get(""startdate"")",Chrome 69.0.3497.100,,2018-10-17 11:42:06,2018-10-17 11:42:06,0.014s,PASSED
"Statement - endDate = datetime.get(""enddate"")",Chrome 69.0.3497.100,,2018-10-17 11:42:06,2018-10-17 11:42:06,0.012s,PASSED
beautytap.AdminAction.scheduleSaleProduct,Chrome 69.0.3497.100,,2018-10-17 11:42:06,2018-10-17 11:43:21,1m - 14.818s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-17 11:43:21,2018-10-17 11:43:22,1.139s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP1: Verify before schedule, regular price display on Search result",2018-10-17 11:43:22,2018-10-17 11:44:06,44.402s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-10-17 11:44:06,2018-10-17 11:44:17,11.087s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-17 11:44:17,2018-10-17 11:44:17,0.013s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP2: Verify before schedule, regular price display on Product Detail",2018-10-17 11:44:17,2018-10-17 11:44:30,12.406s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-17 11:44:30,2018-10-17 11:44:30,0.701s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP3: Verify before schedule, regular price display on Product List",2018-10-17 11:44:30,2018-10-17 11:44:39,8.519s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:44:39,2018-10-17 11:44:57,17.848s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:44:57,2018-10-17 11:44:57,0.663s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-10-17 11:44:57,2018-10-17 11:45:05,7.607s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-17 11:45:05,2018-10-17 11:45:19,13.687s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-10-17 11:45:19,2018-10-17 11:45:25,6.562s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP4: Verify before schedule, regular price display in cart",2018-10-17 11:45:25,2018-10-17 11:45:26,0.536s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-17 11:45:26,2018-10-17 11:46:02,36.382s,PASSED
"Statement - productArray = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP5: Verify before schedule, regular price display in Checkout",2018-10-17 11:46:02,2018-10-17 11:46:02,0.014s,PASSED
Statement - products = new org.json.JSONArray(productArray),Chrome 69.0.3497.100,,2018-10-17 11:46:02,2018-10-17 11:46:02,0.017s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-17 11:46:02,2018-10-17 11:46:03,0.356s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-17 11:46:03,2018-10-17 11:46:20,17.486s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP6: Verify before schedule, regular price display in Order Received",2018-10-17 11:46:20,2018-10-17 11:46:26,5.875s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-10-17 11:46:26,2018-10-17 11:46:26,0.015s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,"VP7: Verify during schedule, SALE price display on Search result",2018-10-17 11:46:26,2018-10-17 11:46:37,10.748s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-17 11:46:37,2018-10-17 11:46:37,0.010s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP8: Verify during schedule, SALE price display on Product Detail",2018-10-17 11:46:37,2018-10-17 11:46:53,16.222s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-17 11:46:53,2018-10-17 11:46:54,1.215s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP9: Verify during schedule, SALE price display on Product List",2018-10-17 11:46:54,2018-10-17 11:47:03,9.219s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:47:03,2018-10-17 11:47:26,22.527s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:47:26,2018-10-17 11:47:27,1.141s,PASSED
verifyElementNotPresent,Chrome 69.0.3497.100,"VP10: Verify during schedule,Quantity textbox is not displayed due to limit stock affect",2018-10-17 11:47:27,2018-10-17 11:47:27,0.278s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-10-17 11:47:27,2018-10-17 11:47:37,9.315s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-17 11:47:37,2018-10-17 11:47:50,13.758s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-10-17 11:47:50,2018-10-17 11:47:57,6.119s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP11: Verify during schedule, SALE price display in cart",2018-10-17 11:47:57,2018-10-17 11:48:03,6.012s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-17 11:48:03,2018-10-17 11:48:12,9.588s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,,2018-10-17 11:48:12,2018-10-17 11:48:48,36.186s,PASSED
"Statement - productArraySale = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":""1"",""price"":"""" + salePrice + """"}]""",Chrome 69.0.3497.100,"VP12: Verify during schedule, SALE price display in Checkout",2018-10-17 11:48:48,2018-10-17 11:48:48,0.019s,PASSED
Statement - productSale = new org.json.JSONArray(productArraySale),Chrome 69.0.3497.100,,2018-10-17 11:48:48,2018-10-17 11:48:48,0.011s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-17 11:48:48,2018-10-17 11:48:49,0.635s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-17 11:48:49,2018-10-17 11:49:05,15.765s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP13: Verify during schedule, SALE price display in Order Received",2018-10-17 11:49:05,2018-10-17 11:49:05,0.627s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-10-17 11:49:05,2018-10-17 11:50:35,1m - 30.032s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP14: Verify AFTER schedule, regular price display on Search result",2018-10-17 11:50:35,2018-10-17 11:51:18,42.708s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-10-17 11:51:18,2018-10-17 11:51:29,10.855s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-17 11:51:29,2018-10-17 11:51:29,0.020s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP15: Verify AFTER schedule, regular price display on Product Detail",2018-10-17 11:51:29,2018-10-17 11:51:44,14.694s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-17 11:51:44,2018-10-17 11:51:44,0.296s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP16: Verify AFTER schedule, regular price display on Product List",2018-10-17 11:51:44,2018-10-17 11:51:53,8.521s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:51:53,2018-10-17 11:52:09,16.354s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-17 11:52:09,2018-10-17 11:52:10,1.032s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-10-17 11:52:10,2018-10-17 11:52:18,8.322s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-17 11:52:18,2018-10-17 11:52:32,14.048s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-10-17 11:52:32,2018-10-17 11:52:41,8.268s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP17: Verify AFTER schedule, regular price display in cart",2018-10-17 11:52:41,2018-10-17 11:52:41,0.296s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-17 11:52:41,2018-10-17 11:53:17,35.874s,PASSED
"Statement - productArrayAfter = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP18: Verify AFTER schedule, regular price display in Checkout",2018-10-17 11:53:17,2018-10-17 11:53:17,0.016s,PASSED
Statement - productsAfter = new org.json.JSONArray(productArrayAfter),Chrome 69.0.3497.100,,2018-10-17 11:53:17,2018-10-17 11:53:17,0.013s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-17 11:53:17,2018-10-17 11:53:17,0.311s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-17 11:53:17,2018-10-17 11:53:35,17.914s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP19: Verify AFTER schedule, regular price display in Order Received",2018-10-17 11:53:35,2018-10-17 11:53:41,5.878s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-17 11:53:41,2018-10-17 11:53:42,1.044s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:58:37,4m - 52.131s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.024s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.018s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.010s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.010s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.010s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.014s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.011s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.014s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:53:45,0.050s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-17 11:53:45,2018-10-17 11:54:19,33.453s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 11:54:19,2018-10-17 11:54:22,3.640s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-10-17 11:54:22,2018-10-17 11:54:24,1.565s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-10-17 11:54:24,2018-10-17 11:54:34,10.390s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-10-17 11:54:34,2018-10-17 11:54:48,13.562s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-10-17 11:54:48,2018-10-17 11:54:48,0.040s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-10-17 11:54:48,2018-10-17 11:54:48,0.175s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-10-17 11:54:48,2018-10-17 11:55:16,27.486s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-17 11:55:16,2018-10-17 11:55:16,0.025s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-10-17 11:55:16,2018-10-17 11:55:16,0.050s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 11:55:16,2018-10-17 11:55:20,4.021s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-10-17 11:55:20,2018-10-17 11:55:21,0.759s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-10-17 11:55:21,2018-10-17 11:55:42,20.979s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 11:55:42,2018-10-17 11:55:42,0.514s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 11:55:42,2018-10-17 11:55:54,11.602s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-10-17 11:55:54,2018-10-17 11:55:55,0.908s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-10-17 11:55:55,2018-10-17 11:56:17,22.225s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 11:56:17,2018-10-17 11:56:18,1.003s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-10-17 11:56:18,2018-10-17 11:56:29,11.602s,PASSED
click,Chrome 69.0.3497.100,,2018-10-17 11:56:29,2018-10-17 11:56:32,3.051s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-17 11:56:32,2018-10-17 11:56:33,0.211s,PASSED
click,Chrome 69.0.3497.100,,2018-10-17 11:56:33,2018-10-17 11:56:33,0.217s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-10-17 11:56:33,2018-10-17 11:56:39,5.801s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-10-17 11:56:39,2018-10-17 11:56:51,12.262s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-10-17 11:56:51,2018-10-17 11:56:51,0.055s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-10-17 11:56:51,2018-10-17 11:56:51,0.160s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-10-17 11:56:51,2018-10-17 11:56:56,5.315s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-17 11:56:56,2018-10-17 11:57:16,20.023s,PASSED
clearText,Chrome 69.0.3497.100,,2018-10-17 11:57:16,2018-10-17 11:57:17,0.163s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-17 11:57:17,2018-10-17 11:57:17,0.236s,PASSED
click,Chrome 69.0.3497.100,,2018-10-17 11:57:17,2018-10-17 11:57:23,6.312s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-10-17 11:57:23,2018-10-17 11:57:23,0.047s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 11:57:23,2018-10-17 11:57:27,4.174s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 11:57:27,2018-10-17 11:57:28,0.881s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-10-17 11:57:28,2018-10-17 11:57:29,0.646s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 11:57:29,2018-10-17 11:57:30,0.664s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-10-17 11:57:30,2018-10-17 11:57:50,20.158s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 11:57:50,2018-10-17 11:57:51,1.649s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 11:57:51,2018-10-17 11:58:10,18.824s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 11:58:10,2018-10-17 11:58:11,0.993s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-10-17 11:58:11,2018-10-17 11:58:32,21.274s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 11:58:32,2018-10-17 11:58:35,2.106s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-10-17 11:58:37,2018-10-17 12:04:55,6m - 17.689s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-10-17 11:58:37,2018-10-17 11:59:29,51.658s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-17 11:59:29,2018-10-17 12:00:08,39.293s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-10-17 12:00:08,2018-10-17 12:00:13,4.561s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-10-17 12:00:13,2018-10-17 12:00:42,28.716s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-10-17 12:00:42,2018-10-17 12:00:42,0.058s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 12:00:42,2018-10-17 12:00:43,1.654s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-10-17 12:00:43,2018-10-17 12:01:29,45.456s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-17 12:01:29,2018-10-17 12:02:06,37.310s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 12:02:06,2018-10-17 12:02:10,3.551s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 12:02:10,2018-10-17 12:02:14,4.405s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP2: Verify user is logged in via Facebook ,2018-10-17 12:02:14,2018-10-17 12:02:36,22.036s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 12:02:36,2018-10-17 12:02:37,1.493s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-10-17 12:02:37,2018-10-17 12:03:03,25.787s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 12:03:03,2018-10-17 12:03:07,3.755s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-10-17 12:03:07,2018-10-17 12:03:34,27.363s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify user is logged in after Signup via Facebook,2018-10-17 12:03:34,2018-10-17 12:03:34,0.051s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 12:03:34,2018-10-17 12:03:45,10.302s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-10-17 12:03:45,2018-10-17 12:04:21,35.877s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-17 12:04:21,2018-10-17 12:04:24,3.732s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-17 12:04:24,2018-10-17 12:04:29,4.653s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify user is logged in via Facebook,2018-10-17 12:04:29,2018-10-17 12:04:51,21.744s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-17 12:04:51,2018-10-17 12:04:52,1.478s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-10-17 12:04:55,2018-10-17 12:11:13,6m - 18.670s,PASSED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.026s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.020s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.045s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.023s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.017s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.045s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.009s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.042s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.012s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.049s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-10-17 12:04:55,2018-10-17 12:04:55,0.039s,PASSED
