Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-09-25 11:48:19,2018-09-25 12:16:03,27m - 43.559s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-25 11:48:20,2018-09-25 11:51:41,3m - 20.714s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.048s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.039s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.068s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.163s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.034s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.058s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.021s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:21,0.059s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-25 11:48:21,2018-09-25 11:48:22,0.106s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-25 11:48:22,2018-09-25 11:49:04,42.571s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:49:04,2018-09-25 11:49:07,3.097s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-25 11:49:07,2018-09-25 11:49:09,1.836s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-25 11:49:09,2018-09-25 11:49:14,5.252s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-25 11:49:14,2018-09-25 11:49:24,9.464s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-25 11:49:24,2018-09-25 11:49:24,0.085s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-25 11:49:24,2018-09-25 11:49:24,0.143s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-25 11:49:24,2018-09-25 11:49:38,13.811s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-25 11:49:38,2018-09-25 11:49:38,0.038s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-25 11:49:38,2018-09-25 11:49:38,0.045s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:49:38,2018-09-25 11:49:41,2.730s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-25 11:49:41,2018-09-25 11:49:41,0.800s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-25 11:49:41,2018-09-25 11:49:53,11.418s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-25 11:49:53,2018-09-25 11:49:53,0.452s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:49:53,2018-09-25 11:50:00,6.566s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-09-25 11:50:00,2018-09-25 11:50:01,1.299s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-09-25 11:50:01,2018-09-25 11:50:10,8.654s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-25 11:50:10,2018-09-25 11:50:11,1.016s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-09-25 11:50:11,2018-09-25 11:50:18,7.014s,PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:50:18,2018-09-25 11:50:21,2.774s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-25 11:50:21,2018-09-25 11:50:21,0.217s,PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:50:21,2018-09-25 11:50:21,0.390s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-09-25 11:50:21,2018-09-25 11:50:25,3.741s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-25 11:50:25,2018-09-25 11:50:33,8.287s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-09-25 11:50:33,2018-09-25 11:50:33,0.094s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-25 11:50:33,2018-09-25 11:50:34,0.139s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-25 11:50:34,2018-09-25 11:50:38,4.066s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-25 11:50:38,2018-09-25 11:50:58,20.036s,PASSED
clearText,Chrome 69.0.3497.100,,2018-09-25 11:50:58,2018-09-25 11:50:58,0.078s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-25 11:50:58,2018-09-25 11:50:58,0.170s,PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:50:58,2018-09-25 11:51:04,6.092s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-09-25 11:51:04,2018-09-25 11:51:04,0.045s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:51:04,2018-09-25 11:51:07,3.033s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-25 11:51:07,2018-09-25 11:51:08,0.719s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-09-25 11:51:08,2018-09-25 11:51:08,0.628s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-25 11:51:08,2018-09-25 11:51:09,0.534s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-09-25 11:51:09,2018-09-25 11:51:20,11.274s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-25 11:51:20,2018-09-25 11:51:21,0.784s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:51:21,2018-09-25 11:51:28,6.701s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-25 11:51:28,2018-09-25 11:51:29,0.807s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-09-25 11:51:29,2018-09-25 11:51:37,8.153s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-25 11:51:37,2018-09-25 11:51:38,1.770s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-09-25 11:51:41,2018-09-25 11:57:16,5m - 35.603s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-09-25 11:51:41,2018-09-25 11:52:16,35.002s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-25 11:52:16,2018-09-25 11:53:21,1m - 4.963s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-25 11:53:21,2018-09-25 11:53:24,3.440s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-25 11:53:24,2018-09-25 11:53:45,20.503s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-09-25 11:53:45,2018-09-25 11:53:45,0.043s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-25 11:53:45,2018-09-25 11:53:46,1.432s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-25 11:53:46,2018-09-25 11:54:29,42.408s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-25 11:54:29,2018-09-25 11:55:00,31.540s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-25 11:55:00,2018-09-25 11:55:03,3.215s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-25 11:55:03,2018-09-25 11:55:07,3.641s,PASSED
