Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP4: Verify before schedule, regular price display in cart",2018-10-08 13:34:28,2018-10-08 13:34:29,0.529s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-08 13:34:29,2018-10-08 13:35:05,36.458s,PASSED
"Statement - productArray = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP5: Verify before schedule, regular price display in Checkout",2018-10-08 13:35:05,2018-10-08 13:35:05,0.016s,PASSED
Statement - products = new org.json.JSONArray(productArray),Chrome 69.0.3497.100,,2018-10-08 13:35:05,2018-10-08 13:35:05,0.016s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-08 13:35:05,2018-10-08 13:35:06,0.317s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-08 13:35:06,2018-10-08 13:35:21,15.801s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP6: Verify before schedule, regular price display in Order Received",2018-10-08 13:35:21,2018-10-08 13:35:28,6.084s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-10-08 13:35:28,2018-10-08 13:36:28,1m - 0.035s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,"VP7: Verify during schedule, SALE price display on Search result",2018-10-08 13:36:28,2018-10-08 13:36:38,10.484s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-08 13:36:38,2018-10-08 13:36:38,0.015s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP8: Verify during schedule, SALE price display on Product Detail",2018-10-08 13:36:38,2018-10-08 13:36:44,6.091s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-08 13:36:44,2018-10-08 13:36:45,0.444s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP9: Verify during schedule, SALE price display on Product List",2018-10-08 13:36:45,2018-10-08 13:36:53,7.901s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-08 13:36:53,2018-10-08 13:37:06,13.786s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-08 13:37:06,2018-10-08 13:37:07,0.386s,PASSED
verifyElementNotPresent,Chrome 69.0.3497.100,"VP10: Verify during schedule,Quantity textbox is not displayed due to limit stock affect",2018-10-08 13:37:07,2018-10-08 13:37:07,0.121s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-10-08 13:37:07,2018-10-08 13:37:12,5.125s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-08 13:37:12,2018-10-08 13:37:17,5.131s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-10-08 13:37:17,2018-10-08 13:37:21,4.270s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP11: Verify during schedule, SALE price display in cart",2018-10-08 13:37:21,2018-10-08 13:37:27,5.784s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-08 13:37:27,2018-10-08 13:37:33,5.613s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,,2018-10-08 13:37:33,2018-10-08 13:38:08,35.426s,PASSED
"Statement - productArraySale = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":""1"",""price"":"""" + salePrice + """"}]""",Chrome 69.0.3497.100,"VP12: Verify during schedule, SALE price display in Checkout",2018-10-08 13:38:08,2018-10-08 13:38:08,0.012s,PASSED
Statement - productSale = new org.json.JSONArray(productArraySale),Chrome 69.0.3497.100,,2018-10-08 13:38:08,2018-10-08 13:38:08,0.012s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-08 13:38:08,2018-10-08 13:38:09,0.479s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-08 13:38:09,2018-10-08 13:38:21,11.848s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP13: Verify during schedule, SALE price display in Order Received",2018-10-08 13:38:21,2018-10-08 13:38:21,0.421s,PASSED
beautytap.ShopAction.waitForSchedule,Chrome 69.0.3497.100,Wait for schedule,2018-10-08 13:38:21,2018-10-08 13:40:21,2m - 0.021s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,"VP14: Verify AFTER schedule, regular price display on Search result",2018-10-08 13:40:21,2018-10-08 13:40:43,21.799s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,,2018-10-08 13:40:43,2018-10-08 13:40:53,10.525s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 69.0.3497.100,,2018-10-08 13:40:53,2018-10-08 13:40:53,0.013s,PASSED
beautytap.ShopAction.selectSearchResult,Chrome 69.0.3497.100,"VP15: Verify AFTER schedule, regular price display on Product Detail",2018-10-08 13:40:53,2018-10-08 13:41:00,6.582s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 69.0.3497.100,,2018-10-08 13:41:00,2018-10-08 13:41:00,0.251s,PASSED
beautytap.ShopAction.selectCategory,Chrome 69.0.3497.100,"VP16: Verify AFTER schedule, regular price display on Product List",2018-10-08 13:41:00,2018-10-08 13:41:06,5.800s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 69.0.3497.100,,2018-10-08 13:41:06,2018-10-08 13:41:20,14.448s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 69.0.3497.100,,2018-10-08 13:41:20,2018-10-08 13:41:21,0.273s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 69.0.3497.100,Add product to cart,2018-10-08 13:41:21,2018-10-08 13:41:25,4.708s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-10-08 13:41:25,2018-10-08 13:41:31,5.878s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,Go to cart,2018-10-08 13:41:31,2018-10-08 13:41:37,5.429s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 69.0.3497.100,"VP17: Verify AFTER schedule, regular price display in cart",2018-10-08 13:41:37,2018-10-08 13:41:37,0.235s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 69.0.3497.100,Checkout via amazon pay,2018-10-08 13:41:37,2018-10-08 13:42:13,35.817s,PASSED
"Statement - productArrayAfter = ""[{""productname"":"""" + productName + """",""variation"":"""",""quantity"":"""" + quantity + """",""price"":"""" + regularPrice + """"}]""",Chrome 69.0.3497.100,"VP18: Verify AFTER schedule, regular price display in Checkout",2018-10-08 13:42:13,2018-10-08 13:42:13,0.010s,PASSED
Statement - productsAfter = new org.json.JSONArray(productArrayAfter),Chrome 69.0.3497.100,,2018-10-08 13:42:13,2018-10-08 13:42:13,0.010s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,,2018-10-08 13:42:13,2018-10-08 13:42:13,0.255s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 69.0.3497.100,,2018-10-08 13:42:13,2018-10-08 13:42:28,14.601s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,"VP19: Verify AFTER schedule, regular price display in Order Received",2018-10-08 13:42:28,2018-10-08 13:42:34,5.912s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-08 13:42:34,2018-10-08 13:42:35,0.984s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-10-08 13:42:37,2018-10-08 13:45:51,3m - 14.149s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.035s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.013s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.070s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.011s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.011s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.011s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.011s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.023s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:42:38,0.033s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-08 13:42:38,2018-10-08 13:43:00,21.436s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:43:00,2018-10-08 13:43:02,2.895s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-10-08 13:43:02,2018-10-08 13:43:05,2.635s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-10-08 13:43:05,2018-10-08 13:43:11,5.727s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-10-08 13:43:11,2018-10-08 13:43:23,12.507s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-10-08 13:43:23,2018-10-08 13:43:23,0.053s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-10-08 13:43:23,2018-10-08 13:43:24,0.201s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-10-08 13:43:24,2018-10-08 13:43:38,14.816s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-10-08 13:43:38,2018-10-08 13:43:38,0.053s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-10-08 13:43:38,2018-10-08 13:43:39,0.052s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:43:39,2018-10-08 13:43:41,2.776s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-10-08 13:43:41,2018-10-08 13:43:42,0.953s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-10-08 13:43:42,2018-10-08 13:43:52,10.017s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:43:52,2018-10-08 13:43:53,0.756s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:43:53,2018-10-08 13:44:01,7.968s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-10-08 13:44:01,2018-10-08 13:44:02,1.176s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-10-08 13:44:02,2018-10-08 13:44:11,8.990s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:44:11,2018-10-08 13:44:12,0.751s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-10-08 13:44:12,2018-10-08 13:44:19,7.245s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 13:44:19,2018-10-08 13:44:22,2.773s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-08 13:44:22,2018-10-08 13:44:22,0.290s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 13:44:22,2018-10-08 13:44:23,0.279s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-10-08 13:44:23,2018-10-08 13:44:26,3.689s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-10-08 13:44:26,2018-10-08 13:44:40,13.834s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-10-08 13:44:40,2018-10-08 13:44:40,0.032s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-10-08 13:44:40,2018-10-08 13:44:40,0.173s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-10-08 13:44:40,2018-10-08 13:44:45,5.209s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-08 13:44:45,2018-10-08 13:45:05,20.019s,PASSED
clearText,Chrome 69.0.3497.100,,2018-10-08 13:45:05,2018-10-08 13:45:06,0.136s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-08 13:45:06,2018-10-08 13:45:06,0.288s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 13:45:06,2018-10-08 13:45:12,6.199s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-10-08 13:45:12,2018-10-08 13:45:12,0.061s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:45:12,2018-10-08 13:45:15,2.955s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-08 13:45:15,2018-10-08 13:45:16,0.946s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-10-08 13:45:16,2018-10-08 13:45:17,0.680s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-08 13:45:17,2018-10-08 13:45:18,1.012s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-10-08 13:45:18,2018-10-08 13:45:27,9.371s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:45:27,2018-10-08 13:45:28,0.877s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:45:28,2018-10-08 13:45:37,8.833s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-08 13:45:37,2018-10-08 13:45:38,1.316s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-10-08 13:45:38,2018-10-08 13:45:48,9.479s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:45:48,2018-10-08 13:45:49,1.623s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-10-08 13:45:51,2018-10-08 13:51:00,5m - 8.365s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-10-08 13:45:52,2018-10-08 13:46:32,40.027s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-08 13:46:32,2018-10-08 13:47:09,37.002s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-10-08 13:47:09,2018-10-08 13:47:12,2.889s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-10-08 13:47:12,2018-10-08 13:47:33,21.378s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-10-08 13:47:33,2018-10-08 13:47:33,0.058s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:47:33,2018-10-08 13:47:35,1.558s,PASSED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK NOT EXIST IN SYSTEM,2018-10-08 13:47:35,2018-10-08 13:48:16,40.916s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-10-08 13:48:16,2018-10-08 13:48:47,31.231s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:48:47,2018-10-08 13:48:50,3.140s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-08 13:48:50,2018-10-08 13:48:55,4.576s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP2: Verify user is logged in via Facebook ,2018-10-08 13:48:55,2018-10-08 13:49:05,10.502s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:49:05,2018-10-08 13:49:07,1.719s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-10-08 13:49:07,2018-10-08 13:49:39,32.562s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:49:39,2018-10-08 13:49:43,3.878s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-10-08 13:49:43,2018-10-08 13:50:04,21.087s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify user is logged in after Signup via Facebook,2018-10-08 13:50:04,2018-10-08 13:50:04,0.052s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:50:04,2018-10-08 13:50:06,1.525s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-10-08 13:50:06,2018-10-08 13:50:38,32.277s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-08 13:50:38,2018-10-08 13:50:41,3.103s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-08 13:50:41,2018-10-08 13:50:46,4.325s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify user is logged in via Facebook,2018-10-08 13:50:46,2018-10-08 13:50:56,10.034s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-08 13:50:56,2018-10-08 13:50:57,1.714s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-10-08 13:51:00,2018-10-08 13:55:52,4m - 52.048s,PASSED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.015s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.011s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.011s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.012s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.022s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.011s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.014s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.009s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.011s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.025s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-10-08 13:51:00,2018-10-08 13:51:00,0.017s,PASSED
