Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Shop,Chrome 68.0.3440.106,,2018-09-05 12:43:13,2018-09-05 12:53:13,9m - 59.748s,FAILED
,,,,,,
Test Cases/Shop/TC03_Search_SimpleProduct_Sale_Creditcard_LessThan60_Normal,Chrome 68.0.3440.106,,2018-09-05 12:43:14,2018-09-05 12:43:55,40.732s,FAILED
Statement - productName = SIMPLE_SALE_PRODUCT,Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.060s,PASSED
"Statement - searchName = productName.substring(0, productName.indexOf(""/""))",Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.044s,PASSED
Statement - saleprice = SIMPLE_SALE_PRICE,Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.019s,PASSED
Statement - regularprice = SIMPLE_SALE_REGULAR_PRICE,Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.022s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.065s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.017s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.030s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.037s,PASSED
Statement - quantity = 1,Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:15,0.013s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, saleprice)",Chrome 68.0.3440.106,,2018-09-05 12:43:15,2018-09-05 12:43:16,0.130s,PASSED
Statement - total = subtotal + SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.012s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.047s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + saleprice) + ""}]))",Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.070s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.029s,PASSED
Statement - shippingLabel = SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.016s,PASSED
Statement - shippingPrice = SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.018s,PASSED
"Statement - shippingType = ""normal""",Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.013s,PASSED
"Statement - paymentMethod = ""Credit Card Payment""",Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:16,0.011s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-05 12:43:16,2018-09-05 12:43:43,27.233s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-05 12:43:43,2018-09-05 12:43:51,8.288s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-05 12:43:51,2018-09-05 12:43:52,0.701s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-05 12:43:52,2018-09-05 12:43:53,0.822s,FAILED
,,,,,,
Test Cases/Shop/TC04_Search_VariationProduct_NotSale_AmazonPay_GreaterThan200,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:46:57,3m - 1.785s,FAILED
Statement - productName = VARIATION_PRODUCT,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.030s,PASSED
Statement - price = VARIATION_PRICE1,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.031s,PASSED
Statement - variation = VARIATION_NAME1,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.012s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.008s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.016s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.011s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.023s,PASSED
Statement - quantity = 8,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.013s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.012s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:55,0.031s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-05 12:43:55,2018-09-05 12:43:56,0.009s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.009s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.011s,PASSED
Statement - shippingLabel = FREE_EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.011s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.015s,PASSED
"Statement - shippingType = ""freeEMS""",Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.016s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:43:56,0.010s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-05 12:43:56,2018-09-05 12:44:25,28.948s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-05 12:44:25,2018-09-05 12:44:32,7.087s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-05 12:44:32,2018-09-05 12:44:32,0.262s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-05 12:44:32,2018-09-05 12:44:40,8.104s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-05 12:44:40,2018-09-05 12:44:42,1.538s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-05 12:44:42,2018-09-05 12:44:43,1.108s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-05 12:44:43,2018-09-05 12:45:14,31.715s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-05 12:45:14,2018-09-05 12:45:22,7.549s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-05 12:45:22,2018-09-05 12:45:22,0.082s,FAILED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-05 12:45:22,2018-09-05 12:45:22,0.043s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-05 12:45:22,2018-09-05 12:45:27,4.853s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-05 12:45:27,2018-09-05 12:45:27,0.246s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-05 12:45:27,2018-09-05 12:45:30,3.290s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 68.0.3440.106,Login amazonPay,2018-09-05 12:45:30,2018-09-05 12:46:06,35.749s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-05 12:46:06,2018-09-05 12:46:06,0.336s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 68.0.3440.106,Checkout via amazonPay,2018-09-05 12:46:06,2018-09-05 12:46:22,15.323s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-05 12:46:22,2018-09-05 12:46:54,31.775s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-05 12:46:54,2018-09-05 12:46:55,0.907s,PASSED
,,,,,,
Test Cases/Shop/TC05_Browse_SimpleProduct_NotSale_PayPal_GreaterThan60LessThan200,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:50:31,3m - 33.883s,FAILED
Statement - productName = SIMPLE_PRODUCT,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.008s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.009s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.011s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.008s,PASSED
Statement - quantity = 3,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.009s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.006s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.009s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.014s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.007s,PASSED
"Statement - shippingType = ""free""",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.010s,PASSED
"Statement - paymentMethod = ""PayPal""",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.006s,PASSED
"Statement - category = ""What's New""",Chrome 68.0.3440.106,,2018-09-05 12:46:57,2018-09-05 12:46:57,0.008s,PASSED
