Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-09-26 13:48:21,2018-09-26 14:10:32,22m - 11.272s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-26 13:48:22,2018-09-26 13:52:09,3m - 46.694s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-26 13:48:23,2018-09-26 13:48:23,0.099s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-26 13:48:23,2018-09-26 13:48:23,0.059s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-26 13:48:23,2018-09-26 13:48:23,0.081s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-26 13:48:23,2018-09-26 13:48:24,0.116s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:48:24,0.139s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:48:24,0.065s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:48:24,0.022s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:48:24,0.135s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:48:24,0.115s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-26 13:48:24,2018-09-26 13:49:08,44.095s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-26 13:49:08,2018-09-26 13:49:12,3.874s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-26 13:49:12,2018-09-26 13:49:15,3.082s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-26 13:49:15,2018-09-26 13:49:21,5.431s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-26 13:49:21,2018-09-26 13:49:33,12.418s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-26 13:49:33,2018-09-26 13:49:33,0.153s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-26 13:49:33,2018-09-26 13:49:33,0.200s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-26 13:49:33,2018-09-26 13:49:48,15.027s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-26 13:49:48,2018-09-26 13:49:48,0.039s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-26 13:49:48,2018-09-26 13:49:48,0.061s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-26 13:49:48,2018-09-26 13:49:51,2.420s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-26 13:49:51,2018-09-26 13:49:52,1.297s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-26 13:49:52,2018-09-26 13:50:04,12.060s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-26 13:50:04,2018-09-26 13:50:05,0.600s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-26 13:50:05,2018-09-26 13:50:13,7.643s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-09-26 13:50:13,2018-09-26 13:50:14,0.994s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-09-26 13:50:14,2018-09-26 13:50:29,15.305s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-26 13:50:29,2018-09-26 13:50:30,1.033s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-09-26 13:50:30,2018-09-26 13:50:38,8.427s,PASSED
click,Chrome 69.0.3497.100,,2018-09-26 13:50:38,2018-09-26 13:50:41,2.284s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-26 13:50:41,2018-09-26 13:50:41,0.215s,PASSED
