Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-09-27 15:36:29,2018-09-27 16:00:42,24m - 12.447s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-27 15:36:30,2018-09-27 15:39:29,2m - 58.968s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.058s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.091s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.072s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.051s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.107s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.028s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.012s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.074s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:31,0.000s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-27 15:36:31,2018-09-27 15:36:55,23.995s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-27 15:36:55,2018-09-27 15:36:58,2.866s,PASSED
beautytap.GeneralAction.signup,Chrome 69.0.3497.100,,2018-09-27 15:36:58,2018-09-27 15:37:01,2.349s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-09-27 15:37:01,2018-09-27 15:37:06,5.812s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-27 15:37:06,2018-09-27 15:37:17,10.420s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP2: Verify activation email exist,2018-09-27 15:37:17,2018-09-27 15:37:17,0.083s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-27 15:37:17,2018-09-27 15:37:17,0.203s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-27 15:37:17,2018-09-27 15:37:31,13.514s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-27 15:37:31,2018-09-27 15:37:31,0.024s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify message display: Your account is now active!,2018-09-27 15:37:31,2018-09-27 15:37:31,0.048s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-27 15:37:31,2018-09-27 15:37:33,2.750s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with username and password,2018-09-27 15:37:33,2018-09-27 15:37:34,0.785s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify avatar icon displays,2018-09-27 15:37:34,2018-09-27 15:37:44,10.160s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-27 15:37:44,2018-09-27 15:37:45,0.472s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-27 15:37:45,2018-09-27 15:37:52,6.757s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,Login with email and password,2018-09-27 15:37:52,2018-09-27 15:37:53,0.908s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP5: Verify avatar icon displays,2018-09-27 15:37:53,2018-09-27 15:38:01,8.422s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-27 15:38:01,2018-09-27 15:38:02,0.855s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,RESET PASSWORD,2018-09-27 15:38:02,2018-09-27 15:38:09,7.101s,PASSED
click,Chrome 69.0.3497.100,,2018-09-27 15:38:09,2018-09-27 15:38:11,2.059s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-27 15:38:11,2018-09-27 15:38:11,0.298s,PASSED
click,Chrome 69.0.3497.100,,2018-09-27 15:38:11,2018-09-27 15:38:12,0.244s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-09-27 15:38:12,2018-09-27 15:38:15,3.725s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,,2018-09-27 15:38:15,2018-09-27 15:38:23,7.425s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,VP7: Verify reset password email exist,2018-09-27 15:38:23,2018-09-27 15:38:23,0.054s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-27 15:38:23,2018-09-27 15:38:23,0.138s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 69.0.3497.100,,2018-09-27 15:38:23,2018-09-27 15:38:27,4.196s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-27 15:38:27,2018-09-27 15:38:47,20.014s,PASSED
clearText,Chrome 69.0.3497.100,,2018-09-27 15:38:47,2018-09-27 15:38:47,0.118s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-09-27 15:38:47,2018-09-27 15:38:47,0.188s,PASSED
click,Chrome 69.0.3497.100,,2018-09-27 15:38:47,2018-09-27 15:38:53,5.292s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-09-27 15:38:53,2018-09-27 15:38:53,0.044s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-27 15:38:53,2018-09-27 15:38:56,3.114s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-27 15:38:56,2018-09-27 15:38:56,0.662s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-09-27 15:38:56,2018-09-27 15:38:57,0.638s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-27 15:38:57,2018-09-27 15:38:58,0.425s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-09-27 15:38:58,2018-09-27 15:39:09,10.951s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-27 15:39:09,2018-09-27 15:39:09,0.749s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-27 15:39:09,2018-09-27 15:39:16,6.591s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-27 15:39:16,2018-09-27 15:39:17,0.780s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-09-27 15:39:17,2018-09-27 15:39:25,8.111s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-27 15:39:25,2018-09-27 15:39:27,1.873s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 69.0.3497.100,,2018-09-27 15:39:29,2018-09-27 15:43:41,4m - 12.125s,FAILED
beautytap.AdminAction.deleteUser,Chrome 69.0.3497.100,,2018-09-27 15:39:29,2018-09-27 15:40:03,34.377s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-27 15:40:03,2018-09-27 15:40:24,20.502s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,SIGNUP VIA FACEBOOK NOT EXIST IN SYSTEM,2018-09-27 15:40:24,2018-09-27 15:40:27,3.085s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-27 15:40:27,2018-09-27 15:40:48,20.768s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP1: Verify user is logged in after Signup via Facebook,2018-09-27 15:40:48,2018-09-27 15:40:48,0.050s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-27 15:40:48,2018-09-27 15:40:49,1.427s,PASSED
