Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-23 16:47:54,2018-08-23 17:06:47,18m - 52.528s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:50:28,2m - 33.645s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.018s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.004s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.002s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.003s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.005s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.003s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.001s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.042s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:47:55,0.002s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-23 16:47:55,2018-08-23 16:48:14,18.948s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-23 16:48:14,2018-08-23 16:48:17,3.024s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-23 16:48:17,2018-08-23 16:48:19,1.278s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-23 16:48:19,2018-08-23 16:48:24,5.895s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-23 16:48:24,2018-08-23 16:48:31,6.056s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-23 16:48:31,2018-08-23 16:48:31,0.547s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-23 16:48:31,2018-08-23 16:48:31,0.092s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-23 16:48:31,2018-08-23 16:48:46,14.454s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-23 16:48:46,2018-08-23 16:48:46,0.013s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-23 16:48:46,2018-08-23 16:48:46,0.038s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-23 16:48:46,2018-08-23 16:48:49,2.940s,PASSED
