Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression,Chrome 69.0.3497.100,,2018-09-24 10:50:49,2018-09-24 11:16:37,25m - 47.676s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 69.0.3497.100,,2018-09-24 10:50:50,2018-09-24 10:54:03,3m - 13.057s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.048s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.023s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.000s,PASSED
"Statement - password = ""123456""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.016s,PASSED
"Statement - newpassword = ""test123""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.017s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.000s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.015s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.054s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:50:51,0.016s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-24 10:50:51,2018-09-24 10:51:32,40.766s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-24 10:51:32,2018-09-24 10:51:35,3.638s,PASSED
