Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-22 16:07:33,2018-08-22 16:21:52,14m - 19.032s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-22 16:07:34,2018-08-22 16:09:49,2m - 15.134s,FAILED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.028s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.021s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.004s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.004s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.009s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.004s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.002s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.049s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:07:35,0.005s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-22 16:07:35,2018-08-22 16:08:04,29.461s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-22 16:08:04,2018-08-22 16:08:09,4.923s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-22 16:08:09,2018-08-22 16:08:11,2.023s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-22 16:08:11,2018-08-22 16:08:15,4.209s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-22 16:08:15,2018-08-22 16:08:21,5.920s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-22 16:08:21,2018-08-22 16:08:22,0.553s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-22 16:08:22,2018-08-22 16:08:22,0.149s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-22 16:08:22,2018-08-22 16:08:31,8.448s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-22 16:08:31,2018-08-22 16:08:31,0.011s,PASSED
