Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 68.0.3440.106,,2018-08-30 16:33:17,2018-08-30 16:55:08,21m - 51.441s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 68.0.3440.106,,2018-08-30 16:33:17,2018-08-30 16:36:38,3m - 21.037s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.032s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.002s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.003s,PASSED
"Statement - password = ""123456""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.003s,PASSED
"Statement - newpassword = ""test123""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.001s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.002s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.002s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.060s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:33:18,0.001s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 16:33:18,2018-08-30 16:34:03,44.960s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 16:34:03,2018-08-30 16:34:06,2.977s,PASSED
beautytap.GeneralAction.signup,Chrome 68.0.3440.106,,2018-08-30 16:34:06,2018-08-30 16:34:08,2.030s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP1: Verify message displays: Registration successful. A verification email has been sent to you. Please check your inbox.,2018-08-30 16:34:08,2018-08-30 16:34:14,5.302s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 16:34:14,2018-08-30 16:34:28,14.153s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP2: Verify activation email exist,2018-08-30 16:34:28,2018-08-30 16:34:28,0.551s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 16:34:28,2018-08-30 16:34:29,0.140s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 16:34:29,2018-08-30 16:34:42,13.606s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-08-30 16:34:42,2018-08-30 16:34:42,0.011s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP3: Verify message display: Your account is now active!,2018-08-30 16:34:42,2018-08-30 16:34:42,0.043s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 16:34:42,2018-08-30 16:34:45,2.725s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with username and password,2018-08-30 16:34:45,2018-08-30 16:34:46,0.884s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP4: Verify avatar icon displays,2018-08-30 16:34:46,2018-08-30 16:34:55,9.698s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 16:34:55,2018-08-30 16:34:56,0.637s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 16:34:56,2018-08-30 16:35:03,6.718s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,Login with email and password,2018-08-30 16:35:03,2018-08-30 16:35:04,1.121s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP5: Verify avatar icon displays,2018-08-30 16:35:04,2018-08-30 16:35:12,8.056s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 16:35:12,2018-08-30 16:35:12,0.460s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,RESET PASSWORD,2018-08-30 16:35:12,2018-08-30 16:35:20,7.249s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 16:35:20,2018-08-30 16:35:23,3.391s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 16:35:23,2018-08-30 16:35:23,0.203s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 16:35:23,2018-08-30 16:35:24,0.290s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP6:Verify message display: Your password has been reset! Please check your email for the confirmation link.,2018-08-30 16:35:24,2018-08-30 16:35:27,3.665s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 68.0.3440.106,,2018-08-30 16:35:27,2018-08-30 16:35:35,7.603s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 68.0.3440.106,VP7: Verify reset password email exist,2018-08-30 16:35:35,2018-08-30 16:35:35,0.544s,PASSED
beautytap.GeneralAction.openEmail,Chrome 68.0.3440.106,,2018-08-30 16:35:35,2018-08-30 16:35:36,0.113s,PASSED
beautytap.GeneralAction.clickEmailLink,Chrome 68.0.3440.106,,2018-08-30 16:35:36,2018-08-30 16:35:40,4.619s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 16:35:40,2018-08-30 16:36:00,20.005s,PASSED
clearText,Chrome 68.0.3440.106,,2018-08-30 16:36:00,2018-08-30 16:36:00,0.144s,PASSED
sendKeys,Chrome 68.0.3440.106,,2018-08-30 16:36:00,2018-08-30 16:36:01,0.250s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 16:36:01,2018-08-30 16:36:07,5.980s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP8: Verify message displays: Your password has been reset.,2018-08-30 16:36:07,2018-08-30 16:36:07,0.037s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 16:36:07,2018-08-30 16:36:10,3.314s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 16:36:10,2018-08-30 16:36:11,1.053s,PASSED
verifyElementText,Chrome 68.0.3440.106,VP9: Verify message displays: Wrong Password when logging in with old password,2018-08-30 16:36:11,2018-08-30 16:36:12,0.599s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 16:36:12,2018-08-30 16:36:12,0.525s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP10: User can login successfully with username and new password,2018-08-30 16:36:12,2018-08-30 16:36:20,8.016s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 16:36:20,2018-08-30 16:36:21,0.567s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-08-30 16:36:21,2018-08-30 16:36:28,7.122s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-08-30 16:36:28,2018-08-30 16:36:29,0.903s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,VP11: Verify user can login with email and new password,2018-08-30 16:36:29,2018-08-30 16:36:37,7.852s,PASSED
beautytap.GeneralAction.logout,Chrome 68.0.3440.106,,2018-08-30 16:36:37,2018-08-30 16:36:38,1.936s,PASSED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 68.0.3440.106,,2018-08-30 16:36:38,2018-08-30 16:43:40,7m - 1.822s,FAILED
beautytap.AdminAction.deleteUser,Chrome 68.0.3440.106,,2018-08-30 16:36:39,2018-08-30 16:37:30,51.104s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-08-30 16:37:30,2018-08-30 16:38:00,30.164s,PASSED
