Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,Chrome 67.0.3396.99,,2018-07-30 11:44:57,2018-07-30 11:56:23,11m - 26.686s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC01_SignUp_Login_ResetPassword_Via_Email,Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:47:09,2m - 11.549s,FAILED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.036s,PASSED
"Statement - username = ""auto"" + r_string",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.002s,PASSED
"Statement - email = username + ""@mailinator.com""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.007s,PASSED
"Statement - password = ""123456""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.002s,PASSED
"Statement - newpassword = ""test123""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.000s,PASSED
"Statement - name = ""Auto User "" + r_string",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.010s,PASSED
"Statement - birthday = ""01/01/1990""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.000s,PASSED
"Statement - activation_subject = SITE_TITLE + "" Activate your account""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.070s,PASSED
"Statement - resetpass_subject = SITE_TITLE + "" Password Reset""",Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:44:58,0.005s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-30 11:44:58,2018-07-30 11:45:18,19.800s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-30 11:45:18,2018-07-30 11:45:19,0.317s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:45:19,2018-07-30 11:45:25,6.876s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-30 11:45:25,2018-07-30 11:45:26,0.127s,PASSED
beautytap.beautytapAction.signup,Chrome 67.0.3396.99,,2018-07-30 11:45:26,2018-07-30 11:45:27,1.919s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:45:27,2018-07-30 11:45:32,4.227s,PASSED
beautytap.beautytapAction.openMailBox,Chrome 67.0.3396.99,,2018-07-30 11:45:32,2018-07-30 11:45:40,8.800s,PASSED
beautytap.beautytapAction.verifyEmailExist,Chrome 67.0.3396.99,,2018-07-30 11:45:40,2018-07-30 11:45:41,0.545s,PASSED
beautytap.beautytapAction.openEmail,Chrome 67.0.3396.99,,2018-07-30 11:45:41,2018-07-30 11:45:41,0.132s,PASSED
beautytap.beautytapAction.clickEmailLink,Chrome 67.0.3396.99,,2018-07-30 11:45:41,2018-07-30 11:45:59,18.150s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-30 11:45:59,2018-07-30 11:45:59,0.013s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:45:59,2018-07-30 11:45:59,0.045s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:45:59,2018-07-30 11:46:04,5.072s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-30 11:46:04,2018-07-30 11:46:04,0.027s,PASSED
beautytap.beautytapAction.login,Chrome 67.0.3396.99,,2018-07-30 11:46:04,2018-07-30 11:46:06,1.432s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:46:06,2018-07-30 11:46:18,11.871s,PASSED
beautytap.beautytapAction.logout,Chrome 67.0.3396.99,,2018-07-30 11:46:18,2018-07-30 11:46:19,0.827s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:46:19,2018-07-30 11:46:33,14.503s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-30 11:46:33,2018-07-30 11:46:33,0.010s,PASSED
beautytap.beautytapAction.login,Chrome 67.0.3396.99,,2018-07-30 11:46:33,2018-07-30 11:46:34,1.002s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:46:34,2018-07-30 11:46:45,10.557s,PASSED
beautytap.beautytapAction.logout,Chrome 67.0.3396.99,,2018-07-30 11:46:45,2018-07-30 11:46:46,0.832s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:46:46,2018-07-30 11:46:56,10.889s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:46:56,2018-07-30 11:47:01,4.892s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-30 11:47:01,2018-07-30 11:47:02,0.328s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:47:02,2018-07-30 11:47:02,0.208s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:47:02,2018-07-30 11:47:06,3.706s,PASSED
beautytap.beautytapAction.openMailBox,Chrome 67.0.3396.99,,2018-07-30 11:47:06,2018-07-30 11:47:09,3.516s,FAILED
,,,,,,
Test Cases/SignUp_Login_ResetPass/TC02_SignUp_Login_ViaFacebookEmail_NewUser_OldUser,Chrome 67.0.3396.99,,2018-07-30 11:47:09,2018-07-30 11:56:23,9m - 13.582s,FAILED
beautytap.beautytapAdminAction.deleteUser,Chrome 67.0.3396.99,,2018-07-30 11:47:09,2018-07-30 11:49:57,2m - 47.967s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-30 11:49:57,2018-07-30 11:50:12,14.538s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-30 11:50:12,2018-07-30 11:50:12,0.147s,PASSED
click,Chrome 67.0.3396.99,,2018-07-30 11:50:12,2018-07-30 11:50:34,22.336s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-30 11:50:34,2018-07-30 11:50:34,0.014s,PASSED
beautytap.beautytapAction.signupViaFacebook,Chrome 67.0.3396.99,,2018-07-30 11:50:34,2018-07-30 11:51:05,30.382s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-30 11:51:05,2018-07-30 11:51:05,0.033s,PASSED
beautytap.beautytapAction.logout,Chrome 67.0.3396.99,,2018-07-30 11:51:05,2018-07-30 11:51:05,0.366s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-30 11:51:05,2018-07-30 11:51:06,0.793s,PASSED
